xh	xm	sfz	lxdh	nj	bj	bzr	zy	xy	xx	cjsj
19041403	项某某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041404	杨某某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041405	包某某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041406	朱某某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041407	谢某某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041408	胡某某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041409	高某某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041410	高某某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041411	李某某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041412	陈某某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041413	杜某某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041414	段某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041415	关某某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041416	贺某某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041417	胡某某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041418	嵇某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041419	李某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041420	廖某某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041421	彭某某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041422	魏某某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041423	肖某某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041424	徐某某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041425	余某某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041426	钟某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041427	钟某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041428	贺某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041429	刘某某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041430	戈某某	111111	18270234361	2019	190414	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041502	饶某某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041503	郑某某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041504	朱某某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041505	许某某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041506	何某某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041507	罗某某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041508	牟某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041509	刘某某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041510	刘某某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041511	陈某某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041512	龚某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041513	郭某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041514	胡某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041515	江某某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041516	江某某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041517	李某某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041518	李某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041519	李某某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041520	刘某某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041521	毛某某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041522	谭某某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041523	徐某某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041524	徐某某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041525	于某某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041526	周某某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041527	张某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041528	王某某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041529	丁某某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19041530	顾某某	111111	18270234361	2019	190415	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042101	唐某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042103	方某某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042104	何某某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042105	刘某某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042106	魏某某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042108	郑某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042109	熊某某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042110	李某某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042111	梁某某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042112	王某某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042113	卢某某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042114	李某某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042115	丛某某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042116	查某某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042117	陈某某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042118	胡某某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042119	黄某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042120	黎某某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042121	刘某某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042122	刘某某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042123	饶某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042124	邵某某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042125	王某某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042126	王某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042127	杨某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042128	杨某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042129	余某某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042130	钟某某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042131	陈某某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042132	刘某某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042133	郝某某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042134	李某	111111	18270234361	2019	190421	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042201	周某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042202	赖某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042203	雷某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042204	李某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042205	刘某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042206	曾某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042207	贺某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042208	袁某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042209	郭某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042210	王某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042211	陈某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042212	张某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042214	周某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042215	吕某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042216	陈某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042217	仇某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042218	黄某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042219	金某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042220	廖某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042221	刘某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042222	刘某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042223	毛某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042224	汪某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042225	吴某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042226	徐某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042227	殷某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042228	俞某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042229	张某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042230	高某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042231	冯某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042232	王某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042233	祝某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042234	厉某某	111111	18270234361	2019	190422	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042301	王某某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042302	江某某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042303	林某某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042304	刘某某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042305	吕某某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042306	章某某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042307	沈某某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042308	朱某某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042309	朱某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042310	唐某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042311	刘某某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042312	赵某某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042313	郭某某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042314	叶某某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042315	邓某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042316	丁某某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042317	范某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042318	黄某某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042319	刘某某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042320	刘某某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042321	刘某某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042322	刘某某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042323	梅某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042324	沈某某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042325	谢某某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042326	尹某某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042327	张某某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042328	赵某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042329	邹某某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042330	高某某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042331	任某某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19042332	肖某某	111111	18270234361	2019	190423	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043101	魏某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043102	毛某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043103	甘某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043104	罗某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043105	宋某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043106	肖某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043108	蔡某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043109	陈某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043110	彭某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043111	韩某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043112	刘某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043113	戴某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043114	陈某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043115	黄某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043116	黄某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043117	李某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043118	刘某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043119	刘某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043120	刘某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043121	涂某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043122	王某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043123	肖某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043124	谢某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043125	杨某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043126	杨某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043127	尧某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043128	曾某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043129	郑某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043130	周某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043131	盛某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043132	周某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043133	童某某	111111	18270234361	2019	190431	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043201	宋某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043202	房某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043203	董某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043204	何某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043205	聂某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043206	谈某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043207	胡某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043208	穆某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043209	何某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043210	田某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043211	王某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043212	刘某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043213	陈某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043214	陈某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043215	胡某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043216	黄某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043217	黄某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043218	廖某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043219	刘某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043220	鲁某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043221	舒某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043222	吴某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043223	吴某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043224	杨某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043225	杨某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043227	占某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043228	张某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043229	钟某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043230	周某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043231	骆某某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19043232	姜某	111111	18270234361	2019	190432	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19044101	黄某某	111111	18270234361	2019	190441	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19044102	唐某	111111	18270234361	2019	190441	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19044103	何某	111111	18270234361	2019	190441	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19044104	李某某	111111	18270234361	2019	190441	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19044105	熊某某	111111	18270234361	2019	190441	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19044106	熊某某	111111	18270234361	2019	190441	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19044107	何某	111111	18270234361	2019	190441	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19044108	翁某某	111111	18270234361	2019	190441	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19044109	吴某某	111111	18270234361	2019	190441	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19044110	兰某某	111111	18270234361	2019	190441	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19044111	尚某某	111111	18270234361	2019	190441	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19044112	贾某某	111111	18270234361	2019	190441	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19044113	王某某	111111	18270234361	2019	190441	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19044114	蔡某某	111111	18270234361	2019	190441	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19044115	贾某某	111111	18270234361	2019	190441	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19044116	胡某某	111111	18270234361	2019	190441	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
19044117	黄某某	111111	18270234361	2019	190441	70116	信息安全科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
